time,close,high,low,open,volume,ticker,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
2026-03-17,24015.50390625,24417.25113472033,24015.50390625,24104.781920603345,26593930.0,HPG,0.0,47.23507711817404,-114.63348392801709,8.852638656750809,-123.4861225847679,22740.431697818643,24551.16689453125,26361.902091243854,14.750705776970177,0.35208687906057545,0.005591755196302265,0.005607418240416884,24028.8962890625,24551.16689453125,0,23926.228515625
2026-03-18,23926.228515625,24238.6977389578,23792.31340820522,24015.504614551548,25364350.0,HPG,0.0,46.43862372288805,-127.07945015537189,-18.33377910567373,-108.74567104969816,22735.080683043463,24548.9349609375,26362.789238831534,14.777458010135739,0.3283471685400527,-0.003724333239848036,-0.003717406512622312,23948.5470703125,24548.9349609375,0,23836.94921875
2026-03-19,23836.94921875,23970.86623703923,23524.48001219476,23658.395112424176,40521030.0,HPG,0.0,45.610370705259164,-142.50435962660777,-43.16789520986054,-99.33646441674722,22718.438258678925,24542.2390625,26366.039866321076,14.862546152993863,0.30664285203945074,-0.0037384196399359673,-0.0037314404489907638,23899.4447265625,24542.2390625,-1,23122.736328125
2026-03-20,23122.736328125,23703.03577571052,23122.736328125,23658.396766493184,66974380.0,HPG,0.0,39.535554687713756,-209.93966903852197,-76.52224997559283,-133.41741906292913,22583.02374545892,24499.83251953125,26416.64129360358,15.647525529362314,0.1407841486241327,-0.030420474902669775,-0.029962428667809737,23778.92109375,24499.83251953125,-1,22765.626953125
2026-03-23,22765.626953125,23390.56537870564,22542.43383624912,22899.542056026585,48799190.0,HPG,0.0,36.889888081816885,-288.86848360297154,-118.99149670106857,-169.87698690190297,22343.385278599344,24410.55556640625,26477.725854213153,16.936691851878535,0.10213035593057485,-0.015564581465328102,-0.015444079365539265,23792.3125,24410.55556640625,1,23167.373046875
2026-03-24,23167.373046875,23479.84418831351,23078.09694793537,23212.012055374777,30556680.0,HPG,0.0,41.622771897987796,-315.3672284628374,-158.26664305342234,-157.10058540941503,22208.42092702171,24305.655078125,26402.88922922829,17.257170352843467,0.22862304606016792,0.0174931460415488,0.0176470472162793,23689.6439453125,24305.655078125,1,23524.48046875
2026-03-25,23524.48046875,23569.11947571275,23301.28927005596,23479.8433798471,25263810.0,HPG,0.0,45.532917279402184,-304.0472230785417,-187.42275905844622,-116.6244640200955,22242.294605786068,24173.971484375,26105.648362963933,15.981460719745485,0.3318841461467804,0.0152966463388644,0.01541423885878035,23595.9029296875,24173.971484375,-1,23122.736328125
2026-03-26,23122.736328125,23524.48165690114,23122.736328125,23479.844565743755,20266620.0,HPG,0.0,42.11529078890727,-323.76131300589986,-214.69046984793695,-109.07084315796291,22298.3908618318,24017.73681640625,25737.0827709807,14.317301981592085,0.23972646810840118,-0.017225210915085127,-0.017077705123336395,23515.5537109375,24017.73681640625,1,23658.396484375
2026-03-27,23658.396484375,23836.95060105518,23078.097043709357,23167.37314301948,29550070.0,HPG,0.0,47.74693683594454,-292.7865127295481,-230.3096784242592,-62.47683430528892,22387.06416005561,23915.06826171875,25443.07236338189,12.778588670048183,0.41601076951809984,0.022901692887545944,0.023165950112853162,23502.162109375,23915.06826171875,1,24015.50390625
2026-03-30,24015.50390625,24194.05801689683,23167.372360192538,23345.926470839364,45403710.0,HPG,0.0,51.15850945915607,-236.69470663434913,-231.5866840662772,-5.108022568071931,22493.33210917189,23843.64658203125,25193.961054890613,11.326409055877958,0.5636360372613173,0.014981534894907845,0.015094320619355894,23515.553515625,23843.64658203125,0,24015.50390625
